player_id,name,position,goals,assists,goal_conversion_percentage,big_chances_created,shots,shots_on_target,passes,pass_accuracy,key_passes,cross_accuracy,tackles,interceptions,ground_duels_won_percentage,aerial_duels_won,total_duels_won,successful_dribbles
pl_624163,Luka Modrić,M,0.06380716058135413,0.0957107408720312,10.0,0.1914214817440624,0.6380716058135413,0.25522864232541653,70.79404466501241,90.4,1.6908897554058844,25.7,1.6270825948245302,1.2442396313364055,55.4,0.3509393831974477,3.924140375753279,0.5423608649415101
pl_84794773,Mario Gila,D,0.0,0.0,0.0,0.0362610797743755,0.435132957292506,0.1087832393231265,65.99516518936342,90.7,0.18130539887187752,100.0,1.6680096696212732,0.9065269943593876,66.0,2.103142626913779,6.962127316680096,0.217566478646253
pl_45744047,Matteo Gabbia,D,0.0,0.0,0.0,0.0,0.675622283682339,0.1066772026866851,53.30304227578032,91.9,0.07111813512445674,0.0,0.7467404188067956,0.49782694587119714,58.8,2.2757803239826155,5.476096404583169,0.0
pl_1593966,Mike Maignan,G,0.0,0.0,0.0,0.0,0.0,0.0,29.54490291262136,77.6,0.0,0.0,0.0,0.02730582524271845,100.0,0.13652912621359223,0.49150485436893204,0.08191747572815535
pl_45781495,Pervis Estupiñán,D,0.08604206500956023,0.08604206500956023,11.1,0.17208413001912046,0.7743785850860421,0.08604206500956023,45.344168260038245,86.7,1.118546845124283,40.0,1.2906309751434035,0.9464627151051626,42.9,0.6883365200764818,3.5277246653919696,0.17208413001912046
pl_2610977,Ruben Loftus-Cheek,M,0.23498694516971277,0.07832898172323759,10.3,0.23498694516971277,2.2715404699738904,0.46997389033942555,31.801566579634464,84.5,0.7832898172323759,30.0,1.0966057441253263,0.39164490861618795,47.2,2.4281984334203655,8.381201044386422,0.9399477806788511
pl_57917542,Strahinja Pavlović,D,0.156794425087108,0.0313588850174216,19.2,0.0,0.8153310104529616,0.18815331010452963,58.01393728222997,90.8,0.5017421602787456,33.3,1.6933797909407666,0.627177700348432,57.1,2.1951219512195124,7.463414634146341,0.5331010452961672
pl_61063210,Warren Bondo,M,0.0,0.0,0.0,0.0,0.40700960994912383,0.10175240248728096,39.47993216506501,89.8,0.15262860373092144,0.0,1.5771622385528548,0.40700960994912383,49.1,0.30525720746184287,4.629734313171284,0.7631430186546071
pl_84656803,Andrea Cambiaso,D,0.09663564781675017,0.12884753042233357,11.5,0.3865425912670007,0.8375089477451683,0.41875447387258413,49.76735862562634,88.0,1.80386542591267,26.0,1.964924838940587,0.6442376521116678,49.5,0.28990694345025053,3.5110952040085897,0.28990694345025053
pl_58765131,Federico Gatti,D,0.16363636363636364,0.0,14.3,0.0,1.1454545454545455,0.49090909090909096,52.77272727272727,90.7,0.24545454545454548,0.0,0.9818181818181819,1.0636363636363637,56.1,2.2090909090909094,5.9727272727272736,0.08181818181818182
pl_96327761,Francisco Conceição,F,0.12869399428026693,0.21448999046711154,4.1,0.25738798856053385,3.1315538608198286,0.9866539561487131,36.42040038131554,87.3,1.801715919923737,25.0,1.4585319351763586,0.30028598665395617,49.2,0.08579599618684462,5.662535748331745,2.3164918970448047
pl_30133676,Gleison Bremer,D,0.16551724137931034,0.12413793103448276,17.4,0.0,0.9517241379310344,0.37241379310344824,55.199999999999996,89.5,0.3310344827586207,0.0,1.1586206896551723,1.3241379310344827,55.6,2.7310344827586204,7.075862068965517,0.041379310344827586
pl_29618880,Jhon Lucumí,D,0.03913043478260869,0.0,12.5,0.03913043478260869,0.31304347826086953,0.07826086956521738,63.391304347826086,89.6,0.27391304347826084,100.0,1.6043478260869564,1.2521739130434781,59.1,1.643478260869565,5.8304347826086955,0.19565217391304346
pl_25969952,Kenan Yıldız,F,0.3171247357293869,0.19027484143763213,10.3,0.47568710359408034,3.076109936575053,1.2684989429175475,38.784355179704015,84.1,2.41014799154334,26.6,0.8245243128964059,0.2219873150105708,50.6,0.507399577167019,6.088794926004228,2.473572938689218
pl_96479649,Khéphren Thuram,M,0.110069302894415,0.110069302894415,6.0,0.14675907052588666,1.8344883815735833,0.5503465144720749,55.2914798206278,86.8,0.88055442315532,17.6,2.2013860578882998,0.44027721157766,53.9,1.3575214023644517,6.200570729718711,0.8438646555238484
pl_30114452,Lloyd Kelly,D,0.030020013342228154,0.030020013342228154,5.9,0.09006004002668445,0.5103402268178786,0.09006004002668445,61.03068712474983,88.9,0.33022014676450967,0.0,1.4409606404269513,0.42028018679119417,60.3,2.7018012008005337,7.895263509006004,0.5403602401601068
pl_1730341,Manuel Locatelli,M,0.029950083194675542,0.059900166389351084,2.2,0.1497504159733777,1.377703826955075,0.3594009983361065,84.0099833610649,88.2,1.4076539101497505,26.3,3.0549084858569056,1.1680532445923462,59.7,1.1081530782029951,6.798668885191349,0.2995008319467554
pl_13853361,Pierre Kalulu,D,0.054844606946983544,0.10968921389396709,15.4,0.3016453382084095,0.35648994515539306,0.10968921389396709,60.24680073126142,88.8,1.1791590493601463,23.4,1.70018281535649,0.6581352833638026,53.4,0.959780621572212,4.223034734917733,0.1919561243144424
pl_57241255,Teun Koopmeiners,M,0.0,0.0,0.0,0.0,1.3770491803278688,0.3442622950819672,57.09836065573771,90.7,0.8360655737704918,25.5,1.6229508196721312,0.8852459016393444,50.6,1.5737704918032789,5.508196721311475,0.24590163934426232
pl_29720130,Weston McKennie,D,0.15833919774806474,0.15833919774806474,11.6,0.19000703729767768,1.3617171006333568,0.5066854327938072,37.58972554539057,83.2,1.5200562983814214,17.1,1.266713581984518,0.7916959887403237,48.1,1.4567206192821955,5.066854327938072,0.5383532723434201
pl_84642874,Zeki Çelik,D,0.03296703296703297,0.06593406593406594,4.5,0.06593406593406594,0.7252747252747253,0.13186813186813187,44.40659340659341,85.2,0.9230769230769231,20.0,2.10989010989011,0.7252747252747253,50.2,1.1868131868131868,5.3076923076923075,0.26373626373626374
pl_29150658,Charles De Ketelaere,F,0.12340036563071298,0.2056672760511883,6.5,0.740402193784278,1.8921389396709325,0.6581352833638026,41.87385740402194,78.6,2.591407678244973,34.0,0.9872029250457038,0.16453382084095064,43.9,1.7276051188299817,7.9387568555758685,2.0155393053016453
pl_8334502,Davide Zappacosta,D,0.10465116279069767,0.10465116279069767,8.1,0.06976744186046512,1.2906976744186045,0.313953488372093,40.18604651162791,85.0,1.4651162790697674,25.0,0.7674418604651162,0.6976744186046512,41.5,0.41860465116279066,2.7209302325581395,0.872093023255814
pl_96264319,Eljif Elmas,M,0.050335570469798654,0.15100671140939598,3.7,0.050335570469798654,1.3590604026845636,0.45302013422818793,39.16107382550336,89.3,1.2080536912751678,26.8,1.2080536912751678,0.3523489932885906,47.3,0.10067114093959731,2.7181208053691273,0.6543624161073825
